signup_id,timeslot_date,credit_status,experiment_name,signup_date,link_click_date
236,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
237,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
238,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
239,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
240,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
241,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
242,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
243,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
244,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
245,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
246,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
247,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
248,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
249,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
250,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
251,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
252,02/12/2020 14:30,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:31,
253,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
254,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
255,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
256,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
257,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
258,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
259,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
260,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
261,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
262,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
263,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
264,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
265,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
266,2/24/2020 10:00:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:45,
267,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
268,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
269,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
271,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
272,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
273,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
274,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
275,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
276,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
277,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
278,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
279,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
280,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
281,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
282,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
283,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
284,2/24/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 16:59,
285,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
286,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
287,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
288,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
289,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
290,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
291,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
292,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
293,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
294,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
295,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
296,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
297,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
298,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
299,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
300,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
301,2/24/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:09,
302,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
303,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
304,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
305,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
306,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
307,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
308,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
309,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
310,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
311,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
312,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
313,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
314,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
315,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
316,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
317,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
318,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
319,2/26/2020 9:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:29,
320,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
321,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
322,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
323,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
324,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
325,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
326,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
327,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
328,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
329,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
330,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
331,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
332,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
333,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
334,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
335,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
336,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
337,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
338,2/26/2020 11:30:00 AM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 17:54,
339,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
340,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
341,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
342,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
343,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
344,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
345,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
346,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
347,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
348,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
349,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
350,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
351,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
352,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
353,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
354,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
355,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
356,2/26/2020 1:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:12,
357,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
358,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
359,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
360,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
361,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
362,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
363,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
364,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
365,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
366,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
367,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
368,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
369,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
370,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
371,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
373,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
374,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
376,2/26/2020 3:00:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:35,
377,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
378,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
379,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
380,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
381,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
382,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
383,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
384,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
385,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
386,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
387,2/26/2020 4:30:00 PM,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:45,
388,03/02/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:55,
389,03/02/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:55,
390,03/02/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:55,
391,03/02/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:55,
392,03/02/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:55,
393,03/02/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:55,
394,03/02/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:55,
395,03/02/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 18:55,
396,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
397,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
398,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
399,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
400,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
401,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
402,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
404,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
405,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
406,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
407,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
408,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
409,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
410,03/02/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:13,
411,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
412,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
413,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
414,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
415,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
416,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
417,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
418,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
419,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
420,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
421,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
422,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
423,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
424,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
425,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
426,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
427,03/02/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:23,
428,03/02/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:28,
429,03/02/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:28,
430,03/02/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:28,
431,03/02/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:28,
432,03/02/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:28,
433,03/02/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:28,
434,03/02/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:28,
435,03/02/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:28,
436,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
437,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
438,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
439,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
440,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
441,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
442,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
443,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
444,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
445,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
446,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
447,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
448,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
449,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
450,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
451,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
452,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
453,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
454,03/04/2020 10:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 19:38,
455,03/04/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:05,
456,03/04/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:05,
457,03/04/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:05,
458,03/04/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:05,
459,03/04/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:05,
460,03/04/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:05,
461,03/04/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:05,
462,03/04/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:05,
463,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
464,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
465,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
466,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
467,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
468,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
469,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
471,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
472,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
473,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
474,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
475,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
476,03/04/2020 14:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:20,
477,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
478,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
479,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
480,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
481,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
482,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
483,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
484,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
485,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
486,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
487,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
488,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
489,03/04/2020 16:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:31,
490,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
491,03/09/2020 12:00,G,HUGHES_KHAN_MENGEL - MENGEL1219A,04/04/2022 20:40,
